Year,Community_ID,Community_Name,Community_County,Community_FIPS_Code,Community_Region,Community_State,Community_Zip,Community_Population,Community_Median_Income,Shelter_ID,Shelter_Name,Org_Count,Shelter_Zip,Shelter_Type,Community_Lead,Begin_Count_D,Intake_Pub_H_D,Intake_Pub_TR_D,Intake_Pub_TM_D,Intake_Pub_UU_D,Intake_Pub_Total_D,Intake_In_Comm_H_D,Intake_In_Comm_TR_D,Intake_In_Comm_TM_D,Intake_In_Comm_UU_D,Intake_In_Comm_Total_D,Intake_Out_Comm_H_D,Intake_Out_Comm_TR_D,Intake_Out_Comm_TM_D,Intake_Out_Comm_UU_D,Intake_Out_Comm_Total_D,Intake_ORE_H_D,Intake_ORE_TR_D,Intake_ORE_TM_D,Intake_ORE_UU_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Adoption_H_D,Adoption_TR_D,Adoption_TM_D,Adoption_UU_D,Total_Adoptions_D,Transfer_In_Comm_H_D,Transfer_In_Comm_TR_D,Transfer_In_Comm_TM_D,Transfer_In_Comm_UU_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_H_D,Transfer_Out_Comm_TR_D,Transfer_Out_Comm_TM_D,Transfer_Out_Comm_UU_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Euth_H_D,Euth_TR_D,Euth_TM_D,Euth_UU_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_H_C,Intake_Pub_TR_C,Intake_Pub_TM_C,Intake_Pub_UU_C,Intake_Pub_Total_C,Intake_In_Comm_H_C,Intake_In_Comm_TR_C,Intake_In_Comm_TM_C,Intake_In_Comm_UU_C,Intake_In_Comm_Total_C,Intake_Out_Comm_H_C,Intake_Out_Comm_TR_C,Intake_Out_Comm_TM_C,Intake_Out_Comm_UU_C,Intake_Out_Comm_Total_C,Intake_ORE_H_C,Intake_ORE_TR_C,Intake_ORE_TM_C,Intake_ORE_UU_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Adoption_H_C,Adoption_TR_C,Adoption_TM_C,Adoption_UU_C,Total_Adoptions_C,Transfer_In_Comm_H_C,Transfer_In_Comm_TR_C,Transfer_In_Comm_TM_C,Transfer_In_Comm_UU_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_H_C,Transfer_Out_Comm_TR_C,Transfer_Out_Comm_TM_C,Transfer_Out_Comm_UU_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Euth_H_C,Euth_TR_C,Euth_TM_C,Euth_UU_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
2008,ALACH,Alachua County,Alachua,12001,South,FL,32607,241364,43098,ACHS,Alachua County Humane Society,1,32609,AG,Y,28,15,16,0,0,91,226,65,3,0,294,0,0,0,0,0,0,0,0,0,0,385,0,385,317,55,2,0,374,0,0,1,0,1,0,1,0,0,1,0,,0,0,0,4,4,0,4,380,3,383,28,184,48,9,0,0,57,236,264,3,0,503,0,0,0,0,0,0,0,0,0,0,560,0,560,371,191,0,0,562,0,0,1,3,4,0,0,0,0,0,0,,0,0,0,19,19,0,19,585,46,631,118
2008,ALACH,Alachua County,Alachua,12001,South,FL,32607,241364,43098,GPR,Gainesville Pet Rescue,1,32607,AG,,12,146,0,0,0,146,82,134,0,0,216,0,0,0,0,0,0,0,0,0,0,362,0,362,236,125,0,0,361,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,361,6,367,7,85,97,5,0,0,102,53,220,0,0,273,0,0,0,0,0,0,0,0,0,0,375,0,375,140,255,0,0,395,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,395,14,409,51
2008,ALACH,Alachua County,Alachua,12001,South,FL,32607,241364,43098,HAPR,Haile's Angels Pet Rescue,1,32608,AG,,17,114,15,7,0,136,55,17,2,0,74,0,0,0,0,0,0,0,0,0,0,210,0,210,174,17,7,0,198,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,5,5,0,5,204,4,208,17,17,99,5,1,1,106,24,1,0,0,25,0,0,0,0,0,0,0,0,0,0,131,0,131,128,2,1,0,131,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3,3,0,3,134,4,138,9
2008,ALACH,Alachua County,Alachua,12001,South,FL,32607,241364,43098,HHPR,"Helping Hands Pet Rescue, Inc.",1,32669,AG,,15,290,110,7,0,407,113,81,5,0,199,0,0,0,0,0,0,0,0,0,0,606,0,606,382,187,11,0,580,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,3,5,0,5,585,3,588,68,15,156,53,0,0,209,58,114,2,2,176,0,0,0,0,0,0,0,0,0,0,385,0,385,191,110,0,0,301,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3,3,0,3,304,16,320,90
2008,ALACH,Alachua County,Alachua,12001,South,FL,32607,241364,43098,PHF,Puppy Hill Farm,1,32666,AG,,82,170,47,5,0,222,159,120,3,0,282,0,0,0,0,0,0,0,0,0,0,504,0,504,401,150,12,0,563,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,4,4,0,4,567,13,580,27,68,40,10,0,0,50,30,89,0,0,119,0,0,0,0,0,0,0,0,0,0,169,0,169,80,68,2,0,150,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,150,7,157,16
2008,DUVAL,Duval County,Duval,12031,South,FL,32216,850962,50696,ACPS,Animal Care & Protective Services,1,32216,AC,,258,4372,2123,712,3894,11101,41,0,0,0,41,0,0,0,0,0,0,0,0,53,53,11195,49,11146,1398,487,58,0,1943,1052,225,12,0,1289,372,61,14,0,447,1012,0,1591,1504,517,2856,6468,49,6419,11110,211,11321,83,176,5090,2454,810,4680,13034,7,0,0,0,7,0,0,0,0,0,0,0,0,13,13,13054,12,13042,372,196,23,0,591,717,180,31,0,928,38,0,0,0,38,144,1942,2028,2142,793,4036,8999,12,8987,12630,443,13073,145
2008,DUVAL,Duval County,Duval,12031,South,FL,32216,850962,50696,AR,Akita Rescue,1,32216,AG,,61,1,4,2,0,7,0,2,0,0,2,5,9,12,3,29,0,0,0,0,0,38,0,38,6,21,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,35,0,35,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,DUVAL,Duval County,Duval,12031,South,FL,32216,850962,50696,JHS,Jacksonville Humane Society,1,32216,AG,Y,122,687,226,0,0,913,635,507,89,31,1262,17,15,0,0,32,0,0,0,0,0,2207,0,2207,1312,0,679,0,1991,26,9,5,1,41,1,2,8,2,13,48,0,0,0,10,77,87,0,87,2180,28,2208,121,82,399,179,0,69,647,190,435,0,166,791,37,32,1,5,75,0,0,0,0,0,1513,0,1513,625,0,611,0,1236,1,4,1,1,7,0,1,31,9,41,32,0,0,0,11,120,131,0,131,1447,69,1516,79
2008,DUVAL,Duval County,Duval,12031,South,FL,32216,850962,50696,LC,Lucky Cat,1,32216,AG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,278,29,9,12,328,107,12,5,5,129,2,2,0,0,4,0,0,0,0,0,461,0,461,209,36,2,5,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,20,272,48,320,432
2008,DUVAL,Duval County,Duval,12031,South,FL,32216,850962,50696,SACARC,Springfield Animal Care & Rescue Club (SACARC),1,32216,AG,,27,50,14,2,1,67,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,69,0,69,52,39,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,92,1,93,3,10,39,2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,41,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,34,17
2008,DUVAL,Duval County,Duval,12031,South,FL,32216,850962,50696,SAFE,SAFE Pet Rescue,1,32216,AG,,0,0,0,0,0,0,22,0,0,0,22,40,10,0,0,50,0,0,0,0,0,72,0,72,56,8,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,64,8,0,5,0,0,0,5,9,0,0,0,9,63,5,0,0,68,0,0,0,0,0,82,0,82,66,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,68,0,68,14
2008,HILLS,Hillsborough County,Hillsborough,12057,South,FL,33607,1180784,49766,HCAS,Hillsborough County Animal Services,1,33607,AC,,253,2516,2139,1947,5389,11991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11991,0,11991,1897,0,0,0,1897,1599,0,0,0,1599,127,0,0,0,127,1609,,1336,1136,1034,2862,6368,0,6368,11600,330,11930,314,172,3528,5370,1032,8502,18432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,0,18432,869,0,0,0,869,836,0,0,0,836,3,0,0,0,3,180,,3097,4713,906,7462,16178,0,16178,18066,399,18465,139
2008,HILLS,Hillsborough County,Hillsborough,12057,South,FL,33607,1180784,49766,HSTB,Humane Society of Tampa Bay,1,33607,TS,Y,93,1231,0,0,0,1231,1715,0,0,0,1715,0,0,0,0,0,0,0,0,309,309,3255,309,2946,2565,0,0,0,2565,129,0,0,0,129,0,0,0,0,0,30,,183,16,12,305,516,309,207,2931,31,2962,77,141,1823,0,0,0,1823,468,0,0,0,468,0,0,0,0,0,0,0,0,317,317,2608,317,2291,2011,0,0,0,2011,18,0,0,0,18,2,0,0,0,2,61,,115,3,16,316,450,317,133,2225,25,2250,182
2008,HILLS,Hillsborough County,Hillsborough,12057,South,FL,33607,1180784,49766,SFSAR,St. Francis Society Animal Rescue,1,33607,AG,,10,22,0,0,0,22,38,0,0,0,38,0,0,0,0,0,0,0,0,0,0,60,0,60,65,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,65,0,65,5,87,707,0,0,0,707,106,0,0,0,106,0,0,0,0,0,0,0,0,0,0,813,0,813,708,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,708,53,761,139
2008,DADE,Dade County,Miami-Dade,12086,South,FL,33116,2398245,44068,CN,"The Cat Network, Inc.",1,33160,AG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,855,295,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,295,262,35,0,0,297,38,0,0,0,38,143,0,0,0,143,0,,0,0,0,0,0,0,0,478,0,478,672
2008,DADE,Dade County,Miami-Dade,12086,South,FL,33116,2398245,44068,FF,Friends Forever,1,33116,AG,,49,194,352,14,3,563,0,75,0,29,104,0,0,0,0,0,0,0,0,0,0,667,0,667,422,167,30,0,619,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,3,3,0,3,624,29,653,63,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,8,0,8,0
2008,DADE,Dade County,Miami-Dade,12086,South,FL,33116,2398245,44068,HSGM,Humane Society of Greater Miami,1,33160,AG,Y,129,787,9,5,7,806,14,20,0,0,34,9,0,0,0,9,1,0,0,1,2,853,1,852,768,10,2,0,780,0,0,1,0,1,16,0,0,2,20,10,,0,0,0,89,89,1,88,899,2,901,80,77,378,9,0,5,390,38,0,0,0,38,0,0,0,0,0,0,0,0,2,2,430,2,428,412,5,0,0,417,0,0,0,0,0,12,0,0,1,13,3,,0,0,0,12,12,2,10,443,0,443,62
2008,DADE,Dade County,Miami-Dade,12086,South,FL,33116,2398245,44068,MDAS,Miami Dade Animal Services,1,33160,AC,,229,6699,1001,1854,4702,14256,0,0,0,0,0,0,0,0,0,0,0,0,0,4667,4667,18923,4667,14256,3393,1538,152,52,5135,86,41,6,2,135,1338,77,17,27,1458,1289,,326,2148,1622,6717,10813,4667,6146,14164,91,14255,230,38,4770,2339,2386,2381,11926,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,1541,13467,1541,11926,1136,101,25,0,1262,0,0,0,0,0,83,5,0,0,88,62,,360,1926,2410,7351,12047,1541,10506,11918,13,11931,33
2008,DADE,Dade County,Miami-Dade,12086,South,FL,33116,2398245,44068,PR,Pet Rescue Miami,1,33160,AG,,42,63,14,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,80,69,5,2,0,76,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,77,10,87,38,47,123,33,13,3,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,172,110,10,0,0,120,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,0,0,0,123,32,155,75
2008,STLUC,St. Lucie County,St. Lucie,12111,South,FL,34948,265108,44414,SLHS,St. Lucie Humane Society,1,34948,AC,Y,251,1534,0,0,0,1534,1591,0,0,0,1591,0,0,0,0,0,0,0,0,30,30,3155,30,3125,1156,0,0,0,1156,0,0,0,0,0,62,8,0,0,70,549,,0,0,0,1369,1369,30,1339,3114,0,3114,0,107,2144,0,0,0,2144,2538,0,0,0,2538,0,0,0,0,0,0,0,0,32,32,4714,32,4682,1078,0,0,0,1078,0,0,0,0,0,7,0,0,0,7,84,,0,0,0,3542,3542,32,3510,4679,0,4679,0
2008,DUBUQ,Dubuque County,Dubuque,19061,Midwest,IA,52003,92724,49023,DHS,Dubuque Regional Humane Society,1,52003,AC,Y,50,1388,1,2,437,1828,45,0,0,0,45,0,0,0,0,0,0,0,0,0,68,1941,66,1875,0,0,0,0,1037,10,0,0,0,10,0,0,0,0,0,403,,42,1,2,437,482,66,416,1866,2,1868,57,16,1161,2,5,1730,2898,20,0,0,0,20,0,0,0,0,0,0,0,0,0,27,2945,26,2919,0,0,0,0,1037,1,0,0,0,1,0,0,0,0,0,46,,41,2,5,1730,1778,26,1752,2836,51,2887,48
2008,CHICA,Chicago (City),,99999,Midwest,IL,60640,2833321,46911,ACS,Anti Cruelty Society,1,60640,TS,,91,1718,0,0,0,1718,366,0,0,0,366,489,0,0,0,489,0,0,0,908,908,3481,908,2573,1826,0,0,0,1826,118,0,0,0,118,266,0,0,0,266,0,,0,0,0,1260,1260,908,352,2562,4,2566,84,729,4260,0,0,0,4260,468,0,0,0,468,65,0,0,0,65,0,0,0,931,931,5724,931,4793,2989,0,0,0,2989,62,0,0,0,62,101,0,0,0,101,0,,0,42,0,2187,2229,931,1298,4450,101,4551,493
2008,CHICA,Chicago (City),,99999,Midwest,IL,60640,2833321,46911,AWL,Animal Welfare League,1,60640,TS,,0,1713,0,0,0,1713,6,0,0,0,6,0,0,0,0,0,0,0,0,164,164,1883,164,1719,0,0,0,0,0,176,82,18,0,276,630,0,0,0,630,27,,558,182,103,34,877,164,713,1646,22,1668,0,0,2810,0,0,0,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2900,90,2810,0,0,0,0,0,107,80,0,0,187,201,0,0,0,201,8,,862,669,439,218,2188,90,2098,2494,50,2544,0
2008,CHICA,Chicago (City),,99999,Midwest,IL,60640,2833321,46911,CACC,Chicago Animal Care and Control,1,60640,AC,,250,6202,0,3318,1361,10881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10881,0,10881,1383,0,0,0,1383,865,37,159,14,1075,1119,0,0,0,1119,1056,,1008,304,1666,2240,5218,0,5218,9851,0,9851,259,100,6683,328,2740,1204,10955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10955,0,10955,1007,0,0,0,1007,532,248,52,36,868,453,0,0,0,453,77,,1013,1225,671,4417,7326,0,7326,9731,0,9731,76
2008,CHICA,Chicago (City),,99999,Midwest,IL,60640,2833321,46911,F,Felines,1,60640,AG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,130,123,0,0,0,123,34,101,0,0,135,14,0,0,0,14,0,0,0,0,0,272,0,272,250,21,0,0,271,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,10,0,10,281,0,281,116
2008,CHICA,Chicago (City),,99999,Midwest,IL,60640,2833321,46911,HHC,Harmony House for Cats,1,60640,AG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,136,8,78,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,87,70,0,3,0,73,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12,12,0,12,85,0,85,138
2008,CHICA,Chicago (City),,99999,Midwest,IL,60640,2833321,46911,LSAS,Lake Shore Animal Shelter,1,60640,AG,,24,65,0,1,0,66,7,0,0,0,7,24,1,0,0,25,3,0,0,0,3,101,0,101,90,0,0,0,90,1,0,0,0,1,8,0,0,0,8,0,,0,0,0,5,5,0,5,104,0,104,20,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,0,3,0
2008,CHICA,Chicago (City),,99999,Midwest,IL,60640,2833321,46911,PAWSC,PAWS Chicago,1,60640,AG,,150,486,12,0,5,503,805,224,48,14,1091,133,32,2,3,170,0,0,0,0,0,1764,0,1764,1646,49,56,0,1751,0,0,0,0,0,0,2,0,0,2,0,,0,0,0,17,17,0,17,1770,6,1776,138,180,689,0,25,24,738,196,221,45,41,503,61,30,11,0,102,0,0,0,0,0,1343,0,1343,1157,0,107,0,1264,0,0,0,0,0,0,2,0,0,2,0,,0,0,0,30,30,0,30,1296,35,1331,192
2008,CHICA,Chicago (City),,99999,Midwest,IL,60640,2833321,46911,RDAS,Red Door Animal Shelter,1,60640,AG,,2,11,1,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,15,0,15,15,1,1,0,17,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,18,0,18,2,42,48,7,5,2,62,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,65,0,65,61,1,3,0,65,0,0,1,0,1,0,0,0,0,0,2,,0,0,0,6,6,0,6,74,0,74,55
2008,CHICA,Chicago (City),,99999,Midwest,IL,60640,2833321,46911,TRHHS,Tree House Humane Society,1,60640,AG,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,282,607,106,37,0,750,4,5,0,0,9,0,0,0,0,0,0,0,0,0,0,759,0,759,475,100,63,8,646,0,0,0,0,0,0,0,0,0,0,18,,0,0,0,50,50,0,50,714,25,739,302
2008,ALLEN,Allen County,Allen,18003,Midwest,IN,46806,350523,48792,ACSPCA,Allen County SPCA,1,46806,AG,,20,174,4,5,3,186,17,0,0,0,17,1,0,0,0,1,0,0,0,0,0,204,0,204,189,0,4,0,193,0,0,0,6,6,1,0,0,1,2,8,,0,0,0,5,5,0,5,214,2,216,7,74,173,40,6,2,221,14,0,0,0,14,3,0,0,0,3,0,0,0,0,0,238,0,238,214,1,3,4,222,1,1,0,35,37,0,0,0,0,0,7,,0,0,0,6,6,0,6,272,9,281,28
2008,ALLEN,Allen County,Allen,18003,Midwest,IN,46806,350523,48792,FWACC,Fort Wayne Animal Care and Control,1,46808,AC,Y,108,3707,632,196,1120,5655,0,0,0,6,6,0,0,0,0,0,0,0,0,252,252,5913,252,5661,927,29,44,2,1002,17,0,0,0,17,155,3,8,1,167,1622,,37,148,1361,1529,3075,252,2823,5631,28,5659,110,179,5970,1750,45,1110,8875,0,0,0,37,37,0,0,0,0,0,0,0,0,106,106,9018,106,8912,900,19,31,35,985,14,0,0,0,14,22,18,0,2,42,176,,2290,1635,952,2758,7635,106,7529,8746,132,8878,208
2008,MARIO,Marion County (50%),Marion,18097,Midwest,IN,46268,445439,43510,HSIN,Humane Society of Indianapolis,1,46268,TS,Y,154,892,245,115,187,1439,0,0,0,0,0,1034,379,173,138,1724,0,23,46,388,457,3620,388,3232,1759,62,225,0,2046,0,0,0,0,0,61,46,76,122,305,100,,0,113,113,905,1131,388,743,3194,15,3209,112,115,794,218,102,166,1280,0,0,0,0,0,302,111,50,40,503,0,15,30,250,295,2078,250,1828,1088,38,139,0,1265,0,0,0,0,0,29,22,36,58,145,24,,0,64,64,509,637,250,387,1821,12,1833,97
2008,VIGO,Vigo County,Vigo,18167,Midwest,IN,47803,105968,37929,HH,Harmony Haven,1,47803,AG,,38,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,35,0,0,0,35,0,0,0,0,0,12,0,0,0,12,0,,0,0,0,0,0,0,0,47,5,52,34,120,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,10,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,,0,0,0,1,1,0,1,16,10,26,124
2008,VIGO,Vigo County,Vigo,18167,Midwest,IN,47803,105968,37929,THHS,Terre Haute Humane Society,1,47803,AC,Y,77,1014,57,23,46,1140,790,44,18,35,877,3,0,0,0,3,0,0,0,1,1,2021,1,2020,661,0,0,0,661,0,0,0,0,0,534,283,0,0,817,331,,5,0,0,119,124,1,123,1932,54,1986,111,91,976,54,22,43,1095,85,4,3,4,96,0,0,0,0,0,0,0,0,0,0,1191,0,1191,374,0,0,0,374,0,0,0,0,0,476,190,0,0,666,33,,0,0,0,13,13,0,13,1086,67,1153,129
2008,WYAND,Wyandotte County,Wyandotte,20209,Midwest,KS,66549,154287,38031,HSGKC,Humane Society of Greater Kansas City,1,66104,AG,Y,45,289,51,0,7,347,38,22,0,2,62,0,0,0,0,0,0,0,0,0,0,409,0,409,139,12,0,0,151,181,27,0,0,208,9,34,0,0,43,1,,0,0,0,9,9,0,9,412,0,412,42,70,189,27,0,11,227,319,71,0,0,390,0,0,0,0,0,0,0,0,0,0,617,0,617,154,3,0,0,157,173,36,0,0,209,147,59,0,0,206,2,,0,0,0,11,11,0,11,585,0,585,102
2008,WYAND,Wyandotte County,Wyandotte,20209,Midwest,KS,66549,154287,38031,KCAR,KC Angel Rescue,1,61446,AG,,2,43,4,0,2,49,24,3,0,2,29,6,0,0,0,6,4,0,0,0,4,88,0,88,61,8,0,0,69,7,0,0,0,7,4,1,0,0,5,0,,0,0,0,2,2,0,2,83,0,83,7,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,13,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,11,0,11,2
2008,WYAND,Wyandotte County,Wyandotte,20209,Midwest,KS,66549,154287,38031,KCKAC,Kansas City Kansas Animal Control,1,66102,AC,,42,1901,268,137,136,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442,0,2442,261,0,0,0,261,68,31,0,0,99,50,1,0,0,51,379,,1023,227,139,114,1503,0,1503,2293,147,2440,44,24,1069,151,83,59,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,0,1362,74,0,0,0,74,308,72,0,0,380,73,4,0,0,77,15,,532,67,53,39,691,0,691,1237,167,1404,3
2008,WYAND,Wyandotte County,Wyandotte,20209,Midwest,KS,66549,154287,38031,KIC,Kitty City,1,66226,AG,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,25,39,0,12,0,51,80,15,65,1,161,21,0,18,1,40,0,0,0,0,0,252,0,252,143,15,87,0,245,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,245,10,255,22
2008,WYAND,Wyandotte County,Wyandotte,20209,Midwest,KS,66549,154287,38031,MH,Mastiff Hope,1,66064,AG,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2008,WYAND,Wyandotte County,Wyandotte,20209,Midwest,KS,66549,154287,38031,PC,Pet Connection,1,66202,AG,,34,203,43,4,6,256,81,32,0,2,115,43,0,0,1,44,0,0,0,0,0,415,0,415,324,51,4,0,379,0,0,0,0,0,2,0,0,0,2,26,,0,0,0,7,7,0,7,414,3,417,32,39,280,16,3,2,301,27,21,0,0,48,1,4,0,0,5,0,0,0,0,0,354,0,354,281,45,0,0,326,1,0,0,0,1,0,0,1,0,1,8,,0,0,0,0,0,0,0,336,5,341,52
2008,WYAND,Wyandotte County,Wyandotte,20209,Midwest,KS,66549,154287,38031,PCCHHS,Pottawatomie County Caring Hearts Humane Society,1,66549,AG,,5,57,0,0,0,57,0,0,0,0,0,14,0,0,0,14,3,0,0,0,3,74,0,74,45,31,0,0,76,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,1,77,0,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2008,WYAND,Wyandotte County,Wyandotte,20209,Midwest,KS,66549,154287,38031,SHD,Safe Harbor Dogs,1,66012,AG,,65,0,0,233,0,233,0,0,100,0,100,0,0,303,0,303,0,0,0,0,0,636,0,636,0,0,637,0,637,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,637,0,637,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2008,GRANT,Grant County,Grant,21081,South,KY,41097,25549,42708,GCAS,Grant County Animal Shelter,1,41097,AC,,85,575,655,411,51,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,0,1698,924,115,116,0,1155,0,0,0,0,0,237,0,0,0,237,59,,141,20,20,20,201,0,201,1652,64,1716,67,62,238,534,27,29,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,828,397,49,50,0,496,0,0,0,0,0,85,0,0,0,85,3,,16,2,2,3,23,0,23,607,48,655,235
2008,LOUIS,Louisiana State,,22000,South,LA,70114,4410796,43733,LAAC,Louisiana Animal Control Summary,25,70114,AC,,2663,,,,,38282,,,,,24595,,,,,929,,,,,897,64703,744,63959,0,0,0,0,9666,,,,,873,,,,,1994,6966,,19658,7032,4010,11179,41883,720,41163,60665,2856,63521,3412,1178,,,,,30430,,,,,14379,,,,,129,,,,,258,45196,251,44945,0,0,0,0,4344,,,,,453,,,,,347,620,,16047,5616,3766,12073,37502,257,37245,43008,1770,44778,1687
